article_id,ticker,headline,url,canonical_url,source,published_at,trading_date,timestamp_basis,human_label,human_notes
20240701134500-498,LT.NS,L&T Nets Pipeline Order from ONGC Worth Up to $300M,https://www.oedigital.com/news/514865-l-t-nets-pipeline-order-from-ongc-worth-up-to-300m,https://www.oedigital.com/news/514865-l-t-nets-pipeline-order-from-ongc-worth-up-to-300m,oedigital.com,2024-07-01T19:15:00+05:30,2024-07-02,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240701154500-399,LT.NS,Larsen & Toubro - Larsen & Toubro (L&T) Wins Offshore...,https://www.euro-petrole.com/larsen-toubro-lt-wins-offshore-order-from-ongc-n-i-27196,https://www.euro-petrole.com/larsen-toubro-lt-wins-offshore-order-from-ongc-n-i-27196,euro-petrole.com,2024-07-01T21:15:00+05:30,2024-07-02,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240702044500-953,LT.NS,"stock market news: Hot Stocks: Brokerage view on IndiGo, L&T, Epigral and Anant Raj",https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-view-on-indigo-lt-epigral-and-anant-raj/articleshow/111419696.cms,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-view-on-indigo-lt-epigral-and-anant-raj/articleshow/111419696.cms,indiatimes.com,2024-07-02T10:15:00+05:30,2024-07-02,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240702064500-738,LT.NS,L&T shares rise on report of $4 billion Saudi Aramco order for gas projects,https://www.moneycontrol.com/news/business/larsen-toubro-saudi-aramco-order-gas-projects-12760410.html,https://www.moneycontrol.com/news/business/larsen-toubro-saudi-aramco-order-gas-projects-12760410.html,moneycontrol.com,2024-07-02T12:15:00+05:30,2024-07-02,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240702091500-580,LT.NS,L&T's shares rally on reports of order win worth $4 bn from Saudi Aramco,https://www.business-standard.com/markets/news/l-t-s-shares-rally-on-reports-of-order-win-worth-4-bn-from-saudi-aramco-124070200487_1.html,https://www.business-standard.com/markets/news/l-t-s-shares-rally-on-reports-of-order-win-worth-4-bn-from-saudi-aramco-124070200487_1.html,business-standard.com,2024-07-02T14:45:00+05:30,2024-07-02,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240702103000-14,LT.NS,Larsen & Toubro shares surge over 2% on reports of securing $4 billion Saudi Aramco contract for Jafurah Gas project,https://www.livemint.com/companies/news/larsen-toubro-shares-surge-over-2-on-reports-of-securing-4-billion-saudi-aramco-contract-for-jafurah-gas-project-11719906533799.html,https://www.livemint.com/companies/news/larsen-toubro-shares-surge-over-2-on-reports-of-securing-4-billion-saudi-aramco-contract-for-jafurah-gas-project-11719906533799.html,livemint.com,2024-07-02T16:00:00+05:30,2024-07-03,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240702104500-1275,LT.NS,"L&T: We expect good growth picture and pipeline for next 6 to 12 months: Subramanian Sarma, L&T",https://economictimes.indiatimes.com/markets/expert-view/we-expect-good-growth-picture-and-pipeline-for-next-6-to-12-months-subramanian-sarma-lt/articleshow/111430835.cms,https://economictimes.indiatimes.com/markets/expert-view/we-expect-good-growth-picture-and-pipeline-for-next-6-to-12-months-subramanian-sarma-lt/articleshow/111430835.cms,indiatimes.com,2024-07-02T16:15:00+05:30,2024-07-03,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240702113000-262,LT.NS,L&T Soars on Mega Saudi Aramco Order! $4 Billion Gas Project Deal,https://udaipurkiran.com/lt-shares-rise-on-report-of-4-billion-saudi-aramco-order-for-gas-projects/,https://udaipurkiran.com/lt-shares-rise-on-report-of-4-billion-saudi-aramco-order-for-gas-projects/,udaipurkiran.com,2024-07-02T17:00:00+05:30,2024-07-03,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240702143000-1641,LT.NS,L&T secures $4 Billion Saudi Aramco gas project orders,https://www.indiainfoline.com/news/business/lt-secures-4-billion-saudi-aramco-gas-project-orders,https://www.indiainfoline.com/news/business/lt-secures-4-billion-saudi-aramco-gas-project-orders,indiainfoline.com,2024-07-02T20:00:00+05:30,2024-07-03,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240702160000-288,LT.NS,L&T clarifies on Saudi Aramco order win; stock ends higher 2.74%,https://www.business-standard.com/companies/news/l-t-clarifies-on-saudi-aramco-order-win-stock-ends-higher-2-74-124070201105_1.html,https://www.business-standard.com/companies/news/l-t-clarifies-on-saudi-aramco-order-win-stock-ends-higher-2-74-124070201105_1.html,business-standard.com,2024-07-02T21:30:00+05:30,2024-07-03,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240703041500-819,LT.NS,"F&O stocks to buy today: L&T, IGL among top 9 trading ideas for July 3, 2024",https://economictimes.indiatimes.com/markets/options/fo-stocks-to-buy-today-lt-igl-among-top-9-trading-ideas-for-july-3-2024/articleshow/111446568.cms,https://economictimes.indiatimes.com/markets/options/fo-stocks-to-buy-today-lt-igl-among-top-9-trading-ideas-for-july-3-2024/articleshow/111446568.cms,indiatimes.com,2024-07-03T09:45:00+05:30,2024-07-03,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240703073000-851,LT.NS,"Experts Top Stock Analysis & Share Price Targets: Tata Consumer Products, HDFC Bank, DMART, Asian Paints, M&M Finance, L&T",https://www.india.com/business/experts-top-stock-analysis-share-price-targets-tata-consumer-products-hdfc-bank-dmart-asian-paints-mm-finance-lt-7056794/,https://www.india.com/business/experts-top-stock-analysis-share-price-targets-tata-consumer-products-hdfc-bank-dmart-asian-paints-mm-finance-lt-7056794/,india.com,2024-07-03T13:00:00+05:30,2024-07-03,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240703073000-855,LT.NS,"Top 10 Stocks In Focus Today: HDFC Bank, M&M Financial Services, Bharti Airtel, Hindustan Zinc, L&T, HZL",https://www.india.com/business/top-10-stocks-in-focus-today-hdfc-bank-mm-financial-services-bharti-airtel-hindustan-zinc-lt-hzl-7056196/,https://www.india.com/business/top-10-stocks-in-focus-today-hdfc-bank-mm-financial-services-bharti-airtel-hindustan-zinc-lt-hzl-7056196/,india.com,2024-07-03T13:00:00+05:30,2024-07-03,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240703073000-T2061,LT.NS,Larsen and Toubro ने सऊदी अरामको से मिले ऑर्डर पर दी सफाई - larsen and toubro clarified on the order received from saudi aramco,https://www.punjabkesari.in/business/news/larsen-and-toubro-clarified-on-the-order-received-from-saudi-aramco-2001153,https://www.punjabkesari.in/business/news/larsen-and-toubro-clarified-on-the-order-received-from-saudi-aramco-2001153,punjabkesari.in,2024-07-03T13:00:00+05:30,2024-07-03,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240703134500-1768,LT.NS,fitch on larsen & toubro: Fitch assigns 'BBB+' rating on Larsen & Toubro; outlook stable,https://economictimes.indiatimes.com/markets/stocks/news/fitch-assigns-bbb-rating-on-larsen-toubro-outlook-stable/articleshow/111462990.cms,https://economictimes.indiatimes.com/markets/stocks/news/fitch-assigns-bbb-rating-on-larsen-toubro-outlook-stable/articleshow/111462990.cms,indiatimes.com,2024-07-03T19:15:00+05:30,2024-07-04,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240703143000-1512,LT.NS,Fitch assigns 'BBB+' rating on Larsen & Toubro; outlook stable,https://www.business-standard.com/companies/news/fitch-assigns-bbb-rating-on-larsen-toubro-outlook-stable-124070300846_1.html,https://www.business-standard.com/companies/news/fitch-assigns-bbb-rating-on-larsen-toubro-outlook-stable-124070300846_1.html,business-standard.com,2024-07-03T20:00:00+05:30,2024-07-04,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240703193000-1564,LT.NS,L&T bags $4 billion contracts from Saudi Aramco for gas projects | Indiablooms - First Portal on Digital News Management,https://www.indiablooms.com/finance-details/20729/l-t-bags-4-billion-contracts-from-saudi-aramco-for-gas-projects.html,https://www.indiablooms.com/finance-details/20729/l-t-bags-4-billion-contracts-from-saudi-aramco-for-gas-projects.html,indiablooms.com,2024-07-04T01:00:00+05:30,2024-07-04,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240704020000-288,LT.NS,"vedanta shares: Stocks in news: Bajaj Finance, Vedanta, L&T Finance, Hindustan Zinc, Star Health",https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-bajaj-finance-vedanta-lt-finance-hindustan-zinc-star-health/articleshow/111472667.cms,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-bajaj-finance-vedanta-lt-finance-hindustan-zinc-star-health/articleshow/111472667.cms,indiatimes.com,2024-07-04T07:30:00+05:30,2024-07-04,gdelt_gkg_observation,INDIRECTLY_RELEVANT,"L&T Finance Limited (subsidiary) financial results, credit growth, analyst ratings, and corporate updates."
20240704040000-87,LT.NS,"Hot stocks: Brokerage take on L&T Finance, Bajaj Finance, Gujarat Gas, Sun Pharma, and others",https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-take-on-lt-finance-bajaj-finance-gujarat-gas-sun-pharma-and-others/articleshow/111474490.cms,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-take-on-lt-finance-bajaj-finance-gujarat-gas-sun-pharma-and-others/articleshow/111474490.cms,indiatimes.com,2024-07-04T09:30:00+05:30,2024-07-04,gdelt_gkg_observation,INDIRECTLY_RELEVANT,"L&T Finance Limited (subsidiary) financial results, credit growth, analyst ratings, and corporate updates."
20240704040000-408,LT.NS,"Big movers on D-Street: What investors should do with YES Bank, DMart and L&T",https://economictimes.indiatimes.com/markets/stocks/news/big-movers-on-d-street-what-investors-should-do-with-yes-bank-dmart-and-lt/articleshow/111473736.cms,https://economictimes.indiatimes.com/markets/stocks/news/big-movers-on-d-street-what-investors-should-do-with-yes-bank-dmart-and-lt/articleshow/111473736.cms,indiatimes.com,2024-07-04T09:30:00+05:30,2024-07-04,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240704051500-772,LT.NS,"Stock Alert: Bajaj Finance, Vedanta, Suryoday Small Finance Bank, Bandhan Bank, L&T Finance",https://www.business-standard.com/markets/capital-market-news/stock-alert-bajaj-finance-vedanta-suryoday-small-finance-bank-bandhan-bank-l-t-finance-124070400110_1.html,https://www.business-standard.com/markets/capital-market-news/stock-alert-bajaj-finance-vedanta-suryoday-small-finance-bank-bandhan-bank-l-t-finance-124070400110_1.html,business-standard.com,2024-07-04T10:45:00+05:30,2024-07-04,gdelt_gkg_observation,INDIRECTLY_RELEVANT,"L&T Finance Limited (subsidiary) financial results, credit growth, analyst ratings, and corporate updates."
20240704104500-405,LT.NS,Larsen & Toubro Ltd Stock Price: Larsen & Toubro Share Price Today,https://www.indiainfoline.com/company/larsen-toubro-ltd-share-price,https://www.indiainfoline.com/company/larsen-toubro-ltd-share-price,indiainfoline.com,2024-07-04T16:15:00+05:30,2024-07-05,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240704134500-876,LT.NS,"L&T eyes green energy, plans to leverage technology and sustainability to create new opportunities",https://www.moneycontrol.com/news/business/markets/lt-eyes-green-energy-plans-to-leverage-technology-and-sustainability-to-create-new-opportunities-12762428.html,https://www.moneycontrol.com/news/business/markets/lt-eyes-green-energy-plans-to-leverage-technology-and-sustainability-to-create-new-opportunities-12762428.html,moneycontrol.com,2024-07-04T19:15:00+05:30,2024-07-05,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240704140000-683,LT.NS,"Generative AI: L&T using generative AI to enhance processes across project lifecycle, says MD Subrahmanyan",https://economictimes.indiatimes.com/tech/information-tech/lt-using-generative-ai-to-enhance-processes-across-project-lifecycle-says-md-subrahmanyan/articleshow/111491757.cms,https://economictimes.indiatimes.com/tech/information-tech/lt-using-generative-ai-to-enhance-processes-across-project-lifecycle-says-md-subrahmanyan/articleshow/111491757.cms,indiatimes.com,2024-07-04T19:30:00+05:30,2024-07-05,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240704150000-885,LT.NS,"At AGM, L&T clarifies on labour woes, leakages at projects & delayed metros",https://www.business-standard.com/companies/news/at-agm-l-t-clarifies-on-labour-woes-leakages-at-projects-delayed-metros-124070400941_1.html,https://www.business-standard.com/companies/news/at-agm-l-t-clarifies-on-labour-woes-leakages-at-projects-delayed-metros-124070400941_1.html,business-standard.com,2024-07-04T20:30:00+05:30,2024-07-05,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240704150000-1206,LT.NS,GenAI has emerged as a game-changer: L&T's SN Subrahmanyan - The Hindu BusinessLine,https://www.thehindubusinessline.com/companies/genai-has-emerged-as-a-game-changer-lts-sn-subrahmanyan/article68367123.ece,https://www.thehindubusinessline.com/companies/genai-has-emerged-as-a-game-changer-lts-sn-subrahmanyan/article68367123.ece,thehindubusinessline.com,2024-07-04T20:30:00+05:30,2024-07-05,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240704161500-1192,LT.NS,L&T bets on GenAI for sustainable progress,https://economictimes.indiatimes.com/industry/indl-goods/svs/construction/lt-bets-on-genai-for-sustainable-progress/articleshow/111494179.cms,https://economictimes.indiatimes.com/industry/indl-goods/svs/construction/lt-bets-on-genai-for-sustainable-progress/articleshow/111494179.cms,indiatimes.com,2024-07-04T21:45:00+05:30,2024-07-05,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240705040000-869,LT.NS,"Hot stocks: Brokerage take on HDFC Bank, RBL Bank, L&T and Ramco Cements",https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-take-on-hdfc-bank-rbl-bank-lt-and-ramco-cements/articleshow/111501883.cms,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerage-take-on-hdfc-bank-rbl-bank-lt-and-ramco-cements/articleshow/111501883.cms,indiatimes.com,2024-07-05T09:30:00+05:30,2024-07-05,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240705044500-770,LT.NS,"L&T bets on GenAI for sustainable progress, Telecom News, ET Telecom",https://telecom.economictimes.indiatimes.com/news/enterprise-services/lt-bets-on-genai-for-sustainable-progress/111500808,https://telecom.economictimes.indiatimes.com/news/enterprise-services/lt-bets-on-genai-for-sustainable-progress/111500808,indiatimes.com,2024-07-05T10:15:00+05:30,2024-07-05,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240705060000-853,LT.NS,"Brokerages Top Stock Analysis & Share Price Targets: TCS, L&T, HDFC Bank, Bharti Airtel, Polycab",https://www.india.com/business/brokerages-top-stock-analysis-share-price-targets-tcs-lt-hdfc-bank-bharti-airtel-polycab-7061994/,https://www.india.com/business/brokerages-top-stock-analysis-share-price-targets-tcs-lt-hdfc-bank-bharti-airtel-polycab-7061994/,india.com,2024-07-05T11:30:00+05:30,2024-07-05,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240705084500-741,LT.NS,L&T Technology Services Ltd up for third straight session,https://www.business-standard.com/markets/capital-market-news/l-t-technology-services-ltd-up-for-third-straight-session-124070500436_1.html,https://www.business-standard.com/markets/capital-market-news/l-t-technology-services-ltd-up-for-third-straight-session-124070500436_1.html,business-standard.com,2024-07-05T14:15:00+05:30,2024-07-05,gdelt_gkg_observation,INDIRECTLY_RELEVANT,"L&T Technology Services Limited (subsidiary) financial earnings, AI partnerships, and awards."
20240705150000-538,LT.NS,"Budget 2024: L&T to Oil India, D-Street experts suggest four stocks ahead of Modi 3.0's first Union Budget",https://www.livemint.com/market/stock-market-news/budget-2025-from-l-t-to-oil-india-d-street-experts-list-four-stocks-that-benefit-most-from-modi-3-0s-first-union-11720185050967.html,https://www.livemint.com/market/stock-market-news/budget-2025-from-l-t-to-oil-india-d-street-experts-list-four-stocks-that-benefit-most-from-modi-3-0s-first-union-11720185050967.html,livemint.com,2024-07-05T20:30:00+05:30,2024-07-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240706131500-479,LT.NS,"DRDO, L&T begins advanced stage trials of indigenous light tank 'Zorawar'",https://www.business-standard.com/external-affairs-defence-security/news/drdo-l-and-t-begins-advanced-stage-trials-of-indigenous-light-tank-zorawar-124070600392_1.html,https://www.business-standard.com/external-affairs-defence-security/news/drdo-l-and-t-begins-advanced-stage-trials-of-indigenous-light-tank-zorawar-124070600392_1.html,business-standard.com,2024-07-06T18:45:00+05:30,2024-07-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240706143000-240,LT.NS,Jinko Solar wins L&T supply contract for NEOM project,https://tradearabia.com/news/CONS_423874.html,https://tradearabia.com/news/CONS_423874.html,tradearabia.com,2024-07-06T20:00:00+05:30,2024-07-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240706143000-352,LT.NS,Jinko Solar wins L&T supply contract for NEOM project,https://tradearabia.com/news/OGN_423874.html,https://tradearabia.com/news/OGN_423874.html,tradearabia.com,2024-07-06T20:00:00+05:30,2024-07-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240706154500-T24,LT.NS,Light weight tank zorawar drdo and L&T indian army | पहाड़ी इलाकों के लिए तैयार किया गया टैंक 'जोरावर': 25 टन वजन है; साल 2027 तक इंडियन आर्मी में शामिल किया जा सकता है,https://www.bhaskar.com/national/news/light-weight-tank-zorawar-drdo-and-lt-indian-army-133281121.html,https://www.bhaskar.com/national/news/light-weight-tank-zorawar-drdo-and-lt-indian-army-133281121.html,bhaskar.com,2024-07-06T21:15:00+05:30,2024-07-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240707144500-551,LT.NS,Bhoomi-Poojan Ceremony Marks a Milestone for AIP Integration and Testing Facility of Larsen & Toubro – Indian Defence Research Wing,https://idrw.org/bhoomi-poojan-ceremony-marks-a-milestone-for-aip-integration-and-testing-facility-of-larsen-toubro/,https://idrw.org/bhoomi-poojan-ceremony-marks-a-milestone-for-aip-integration-and-testing-facility-of-larsen-toubro/,idrw.org,2024-07-07T20:15:00+05:30,2024-07-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
20240708013000-596,LT.NS,"Bellatrix Aerospace, Dhruva Space sign MoUs with Larsen & Toubro : Tech News",https://www.rashtranews.com/bellatrix-aerospace-dhruva-space-sign-mous-with-larsen-toubro-tech-news/,https://www.rashtranews.com/bellatrix-aerospace-dhruva-space-sign-mous-with-larsen-toubro-tech-news/,rashtranews.com,2024-07-08T07:00:00+05:30,2024-07-08,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent Larsen & Toubro corporate announcement, mega order win, Q1 earnings, leadership, defence/nuclear contract, or stock analysis."
